Symbol,Aliases,Full_Name,Function,Ensembl_Gene_ID,source_databases,protein_reproductive,protein_thymus,protein_reliability,rna_reproductive,rna_thymus,protein_strict_expression,rna_reproductive_frac,rna_reproductive_and_thymus_frac,rna_deflated_reproductive_frac,rna_deflated_reproductive_and_thymus_frac,Canonical_Transcript_ID,biotype,rna_80_pct_filter,rna_90_pct_filter,rna_95_pct_filter,rna_97_pct_filter,rna_98_pct_filter,rna_99_pct_filter,passes_filters,rna_max_ntpm,never_expressed,rna_testis_ntpm,rna_ovary_ntpm,rna_placenta_ntpm,rna_max_somatic_tissue,rna_max_somatic_ntpm,rna_somatic_detected_count,rna_brain_max_ntpm,rna_heart_max_ntpm,rna_lung_max_ntpm,rna_liver_max_ntpm,rna_pancreas_max_ntpm,protein_restriction,protein_testis,protein_ovary,protein_placenta,rna_restriction,rna_restriction_level,restriction,restriction_confidence,safety_flags,specificity_status,specificity_action,specificity_source_anchor,specificity_rationale
ZFX,,,,ENSG00000005889,Jamin2021_CT,False,False,Supported,False,True,adipose tissue; adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; liver; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; parathyroid gland; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.0666,0.1016,0.0674,0.1041,,protein_coding,False,False,False,False,False,False,False,29.2,False,4.6,14.2,13.2,bone marrow,29.2,38,9.9,8.5,8.3,9.8,9.6,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,HIGH,brain;heart;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
KRT33A,,,,ENSG00000006059,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,False,False,Supported,False,False,hair,0.0472,0.0492,0.0302,0.0302,,protein_coding,False,False,False,False,False,False,False,46.0,False,2.4,0.0,0.0,skin,46.0,1,0.0,0.0,0.0,0.0,0.0,SOMATIC,False,False,False,SOMATIC,LEAKY,SOMATIC,HIGH,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
KDM7A,,,,ENSG00000006459,Jamin2021_CT,False,False,Uncertain,False,True,adipose tissue; adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; hippocampus; kidney; liver; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; parathyroid gland; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.0706,0.0955,0.073,0.0991,,protein_coding,False,False,False,False,False,False,False,16.2,False,7.5,2.1,8.8,bone marrow,16.2,37,5.7,3.9,4.6,6.5,4.4,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;liver,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
DBF4,,,,ENSG00000006634,Chang2019_TGCT;Wang2016_CT,no data,no data,no data,True,False,no data,0.6276,0.6527,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,14.7,False,14.7,0.2,0.1,bone marrow,0.6,0,0.3,0.1,0.1,0.1,0.1,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CDKL3,,,,ENSG00000006837,Bruggeman2018_GC,no data,no data,no data,False,False,no data,0.2084,0.2207,0.3708,0.3708,,protein_coding,False,False,False,False,False,False,False,14.2,False,14.2,0.8,0.3,retina,4.2,16,4.2,2.4,0.5,0.7,0.5,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PRSS21,,,,ENSG00000007038,Bruggeman2018_GC;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,False,False,Enhanced,False,True,lung; testis,0.5832,0.5909,0.6925,0.6934,,protein_coding,False,False,False,False,False,False,False,82.3,False,82.3,0.1,0.0,salivary gland,19.9,10,0.3,0.0,2.4,0.1,2.0,SOMATIC,True,False,False,SOMATIC,LEAKY,SOMATIC,HIGH,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
DNAH9,,,,ENSG00000007174,Bruggeman2018_GC,False,False,Enhanced,False,False,bronchus; endometrium 1; fallopian tube; heart muscle; nasopharynx,0.0531,0.0538,0.0471,0.0471,,protein_coding,False,False,False,False,False,False,False,34.1,False,6.1,1.3,0.3,hippocampal formation,13.0,15,13.0,0.2,2.7,0.1,1.8,SOMATIC,False,False,False,SOMATIC,LEAKY,SOMATIC,HIGH,brain,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CYTH3,,,,ENSG00000008256,Jamin2021_CT,False,False,Uncertain,False,True,adipose tissue; adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; endometrium 1; endometrium 2; epididymis; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; lung; lymph node; nasopharynx; ovary; placenta; skeletal muscle; skin 1; skin 2; smooth muscle; soft tissue 1; soft tissue 2; stomach 1; testis; thyroid gland; tonsil,0.0904,0.0985,0.0928,0.1,,protein_coding,False,False,False,False,False,False,False,30.7,False,18.0,13.5,30.7,adipose tissue,27.9,38,22.4,27.6,19.1,4.0,7.3,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;heart;lung;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
UBE3C,,,,ENSG00000009335,Jamin2021_CT,False,False,Approved,False,True,adipose tissue; adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; colon; duodenum; endometrium 1; endometrium 2; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; liver; lung; nasopharynx; oral mucosa; pancreas; parathyroid gland; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; soft tissue 1; soft tissue 2; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder,0.0584,0.0758,0.0583,0.0756,,protein_coding,False,False,False,False,False,False,False,63.3,False,25.5,18.3,16.9,skeletal muscle,63.3,38,19.6,27.5,18.4,22.3,21.7,SOMATIC,True,False,True,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;heart;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPRTN,,,,ENSG00000010072,Jamin2021_CT,False,False,Uncertain,False,True,adrenal gland; bone marrow; caudate; cerebellum; cerebral cortex; colon; hippocampus; lymph node; oral mucosa; skin 1; skin 2; testis; thyroid gland; tonsil,0.1088,0.1395,0.1225,0.1563,,protein_coding,False,False,False,False,False,False,False,14.1,False,14.1,3.1,7.6,bone marrow,11.7,38,4.7,4.3,3.6,5.0,2.6,SOMATIC,True,False,False,SOMATIC,LEAKY,SOMATIC,MODERATE,liver,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZBTB32,,,,ENSG00000011590,Chang2019_TGCT;Wang2016_CT,False,False,Enhanced,False,False,appendix; bone marrow; cerebral cortex; epididymis; lung; lymph node; skin 1; spleen; testis; tonsil,0.7524,0.7571,0.8929,0.8929,,protein_coding,True,False,False,False,False,False,False,47.7,False,47.7,0.0,0.0,lymph node,3.3,5,0.2,0.0,0.3,0.0,0.1,SOMATIC,True,False,False,SOMATIC,PERMISSIVE,SOMATIC,HIGH,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
DDX11,,,,ENSG00000013573,Jamin2021_CT,False,False,Supported,False,True,adipose tissue; adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; soft tissue 1; soft tissue 2; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.0579,0.1132,0.0576,0.1177,,protein_coding,False,False,False,False,False,False,False,28.8,False,8.6,10.7,5.2,bone marrow,28.8,38,8.8,5.1,5.9,9.1,17.0,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,HIGH,brain;heart;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TACC3,,,,ENSG00000013810,Chang2019_TGCT;Wang2016_CT,False,False,Enhanced,False,True,appendix; bone marrow; breast; cerebral cortex; colon; duodenum; endometrium 1; endometrium 2; esophagus; fallopian tube; kidney; lymph node; oral mucosa; placenta; rectum; salivary gland; skeletal muscle; skin 1; skin 2; small intestine; spleen; stomach 2; testis; tonsil; vagina,0.1341,0.2459,0.1434,0.2667,,protein_coding,False,False,False,False,False,False,False,55.5,False,49.1,3.4,7.7,bone marrow,55.5,38,4.0,3.2,6.3,3.4,1.2,SOMATIC,True,False,True,SOMATIC,LEAKY,SOMATIC,HIGH,lung,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZFP64,,,,ENSG00000020256,Jamin2021_CT,no data,no data,no data,False,True,no data,0.0662,0.0929,0.0677,0.0959,,protein_coding,False,False,False,False,False,False,False,10.7,False,6.3,7.2,4.1,skin,10.7,38,6.0,4.6,4.3,5.1,5.5,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPAST,,,,ENSG00000021574,Jamin2021_CT,False,False,Approved,False,True,adipose tissue; adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; liver; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; parathyroid gland; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; soft tissue 1; soft tissue 2; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.0695,0.1069,0.071,0.1111,,protein_coding,False,False,False,False,False,False,False,13.7,False,9.8,9.1,6.6,cerebral cortex,13.0,38,13.0,3.9,6.1,9.3,5.3,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
DEPDC1,,,,ENSG00000024526,Bruggeman2018_GC;Chang2019_TGCT;Wang2016_CT,False,False,Approved,False,True,appendix; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; epididymis; esophagus; fallopian tube; gallbladder; hippocampus; kidney; nasopharynx; oral mucosa; placenta; prostate; rectum; skin 2; small intestine; smooth muscle; soft tissue 1; soft tissue 2; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.1907,0.3173,0.2288,0.4062,,protein_coding,False,False,False,False,False,False,False,7.9,False,7.8,1.0,3.1,bone marrow,4.9,12,0.2,0.1,0.2,0.4,0.0,SOMATIC,True,False,True,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
HSF2,,,,ENSG00000025156,Jamin2021_CT,True,False,Approved,False,True,fallopian tube; testis,0.086,0.111,0.088,0.1134,,protein_coding,False,False,False,False,False,False,False,61.7,False,36.8,15.2,8.0,tongue,61.7,38,43.1,22.4,8.5,5.3,6.2,TESTIS,True,False,False,SOMATIC,LEAKY,TESTIS,LOW,brain;heart;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
INSRR,,,,ENSG00000027644,Bruggeman2018_GC,no data,no data,no data,False,False,no data,0.1166,0.135,0.1837,0.1837,,protein_coding,False,False,False,False,False,False,False,3.7,False,1.9,0.0,0.0,kidney,3.7,3,0.7,0.2,0.0,0.0,0.2,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
STAP1,,,,ENSG00000035720,Jamin2021_CT,False,False,Enhanced,False,True,appendix; bone marrow; breast; colon; duodenum; kidney; lymph node; rectum; small intestine; spleen; tonsil,0.0158,0.0514,0.0112,0.0463,,protein_coding,False,False,False,False,False,False,False,49.5,False,2.7,0.0,0.1,tonsil,49.5,15,0.7,0.2,1.4,0.3,0.3,SOMATIC,False,False,False,SOMATIC,LEAKY,SOMATIC,HIGH,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
DNAH5,,,,ENSG00000039139,Bruggeman2018_GC,False,False,Enhanced,False,False,bronchus; endometrium 2; fallopian tube; lung; nasopharynx,0.0148,0.0148,0.0,0.0,,protein_coding,False,False,False,False,False,False,False,3.4,False,0.3,0.0,0.0,choroid plexus,2.8,3,2.8,0.0,1.6,0.9,0.9,SOMATIC,False,False,False,SOMATIC,LEAKY,SOMATIC,HIGH,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SOX30,,,,ENSG00000039600,Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9368,0.9452,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,78.4,False,78.4,0.1,0.1,duodenum,0.7,0,0.1,0.1,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
RAB27B,,,,ENSG00000041353,Jamin2021_CT;Jamin2021_core,False,False,Enhanced,False,True,adrenal gland; appendix; bone marrow; breast; cerebellum; cerebral cortex; colon; duodenum; endometrium 1; epididymis; esophagus; fallopian tube; gallbladder; kidney; liver; lung; lymph node; pancreas; parathyroid gland; placenta; prostate; rectum; salivary gland; skin 1; skin 2; small intestine; smooth muscle; spleen; stomach 1; stomach 2; testis; tonsil; urinary bladder,0.0254,0.0317,0.0191,0.0213,,protein_coding,False,False,False,False,False,False,False,43.0,False,4.4,0.2,1.1,stomach,43.0,27,14.6,0.1,6.9,1.2,3.9,SOMATIC,True,False,True,SOMATIC,LEAKY,SOMATIC,HIGH,brain;lung,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
MYO16,,,,ENSG00000041515,Bruggeman2018_GC,no data,no data,no data,False,False,no data,0.0702,0.0702,0.0,0.0,,protein_coding,False,False,False,False,False,False,False,2.5,False,1.0,0.1,0.1,cerebral cortex,2.5,4,2.5,0.8,0.2,1.8,0.1,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
USH2A,,,,ENSG00000042781,Bruggeman2018_GC,no data,no data,no data,False,False,no data,0.0185,0.0222,0.0,0.0,,protein_coding,False,False,False,False,False,False,False,18.6,False,0.5,0.0,0.0,retina,18.6,2,18.6,0.2,0.0,6.7,0.0,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;liver,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZIC2,,,,ENSG00000043355,Jamin2021_CT,no data,no data,no data,False,False,no data,0.0054,0.0054,0.001,0.001,,protein_coding,False,False,False,False,False,False,False,155.1,False,1.2,0.0,0.0,cerebellum,155.1,11,155.1,0.0,0.0,0.0,0.0,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,brain,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CNTLN,,,,ENSG00000044459,Bruggeman2018_GC,False,False,Uncertain,False,True,adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; liver; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; parathyroid gland; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; soft tissue 1; soft tissue 2; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; vagina,0.104,0.1216,0.1254,0.1419,,protein_coding,False,False,False,False,False,False,False,10.2,False,5.0,7.4,3.5,liver,10.2,38,3.5,2.2,2.7,10.2,1.7,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,MODERATE,liver,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ANO2,,,,ENSG00000047617,Bruggeman2018_GC,False,False,Enhanced,False,False,bronchus; fallopian tube; nasopharynx; retina,0.0479,0.0486,0.0432,0.0432,,protein_coding,False,False,False,False,False,False,False,199.6,False,8.9,0.7,3.0,retina,199.6,12,199.6,3.7,3.7,0.0,0.3,SOMATIC,False,False,False,SOMATIC,LEAKY,SOMATIC,HIGH,brain,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
GOPC,,,,ENSG00000047932,Jamin2021_CT,False,False,Approved,False,True,adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; liver; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; soft tissue 1; soft tissue 2; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.0729,0.0985,0.0738,0.0997,,protein_coding,False,False,False,False,False,False,False,23.2,False,17.2,21.7,19.2,thyroid gland,23.2,38,20.1,21.3,13.1,15.9,12.3,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;heart;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
GUCA1A,,,,ENSG00000048545,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,False,False,Supported,False,False,retina,0.0114,0.0114,0.01,0.01,,protein_coding,False,False,False,False,False,False,False,734.2,False,8.4,0.1,0.0,retina,734.2,2,734.2,0.0,0.0,0.0,0.0,SOMATIC,False,False,False,SOMATIC,LEAKY,SOMATIC,HIGH,brain,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ERCC8,,,,ENSG00000049167,Bruggeman2018_GC;Jamin2021_CT,no data,no data,no data,False,True,no data,0.0741,0.1013,0.0814,0.1123,,protein_coding,False,False,False,False,False,False,False,4.0,False,4.0,3.8,3.1,kidney,4.0,38,4.0,3.4,2.1,3.4,2.6,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ADAMTS6,,,,ENSG00000049192,Bruggeman2018_GC,False,False,Enhanced,False,False,ovary; placenta; tonsil,0.1667,0.1786,0.6154,0.6154,,protein_coding,False,False,False,False,False,False,False,1.8,False,0.5,0.5,1.8,gallbladder,1.4,1,0.5,0.3,0.5,0.0,0.0,SOMATIC,False,True,True,SOMATIC,LEAKY,SOMATIC,HIGH,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FOXP3,,,,ENSG00000049768,Bruggeman2018_GC,False,False,Enhanced,False,True,appendix; lung; lymph node; spleen; testis; tonsil,0.0269,0.1378,0.0096,0.1891,,protein_coding,False,False,False,False,False,False,False,6.8,False,1.3,0.2,0.1,appendix,6.8,12,0.8,0.1,0.8,2.3,0.1,SOMATIC,True,False,False,SOMATIC,LEAKY,SOMATIC,HIGH,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
NEXMIF,,,,ENSG00000050030,Bruggeman2018_GC,no data,no data,no data,False,False,no data,0.0213,0.0213,0.0,0.0,,protein_coding,False,False,False,False,False,False,False,3.0,False,0.2,0.3,0.1,cerebral cortex,3.0,9,3.0,0.0,0.1,0.0,1.4,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
RAD51,,,,ENSG00000051180,Bruggeman2018_GC;Chang2019_TGCT;Wang2016_CT,False,True,Enhanced,False,True,adrenal gland; appendix; bone marrow; bronchus; caudate; cervix; colon; duodenum; endometrium 1; esophagus; fallopian tube; gallbladder; kidney; lung; lymph node; nasopharynx; oral mucosa; ovary; parathyroid gland; placenta; rectum; salivary gland; skin 1; skin 2; small intestine; stomach 1; stomach 2; testis; thymus; tonsil; urinary bladder; vagina,0.2175,0.3205,0.2638,0.3926,,protein_coding,False,False,False,False,False,False,False,23.5,False,23.5,2.0,6.6,tonsil,12.9,20,0.5,0.5,1.1,1.3,1.3,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,HIGH,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
POLQ,,,,ENSG00000051341,Bruggeman2018_GC,no data,no data,no data,False,True,no data,0.0964,0.2259,0.0714,0.2857,,protein_coding,False,False,False,False,False,False,False,5.9,False,2.1,0.1,1.0,bone marrow,5.9,9,0.1,0.2,0.2,0.1,0.0,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ITIH4,,,,ENSG00000055955,Bruggeman2018_GC,no data,no data,no data,False,True,no data,0.0024,0.0034,0.0011,0.0017,,protein_coding,False,False,False,False,False,False,False,1807.4,False,1.8,2.4,0.7,liver,1807.4,36,3.5,3.1,4.7,1807.4,47.5,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZNF280C,,,,ENSG00000056277,Bruggeman2018_GC,False,False,Enhanced,False,True,adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; liver; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; parathyroid gland; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; soft tissue 1; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.1478,0.1723,0.265,0.2951,,protein_coding,False,False,False,False,False,False,False,9.1,False,9.1,1.9,1.7,bone marrow,2.6,35,1.8,0.9,1.4,1.2,1.2,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,HIGH,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
MSH4,,,,ENSG00000057468,Chang2019_TGCT;Wang2016_CT,no data,no data,no data,False,False,no data,0.3108,0.3108,0.7949,0.7949,,protein_coding,False,False,False,False,False,False,False,4.1,False,4.1,0.4,0.1,cerebellum,1.0,1,1.0,0.3,0.2,0.1,0.1,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZNF112,,,,ENSG00000062370,Bruggeman2018_GC,False,False,Approved,False,True,adrenal gland; cerebellum; cerebral cortex; colon; duodenum; endometrium 1; gallbladder; heart muscle; kidney; lung; ovary; parathyroid gland; salivary gland; seminal vesicle; skeletal muscle; small intestine; smooth muscle; soft tissue 1; soft tissue 2; testis,0.0993,0.1094,0.1196,0.124,,protein_coding,False,False,False,False,False,False,False,7.3,False,7.3,4.1,2.4,cerebellum,5.7,35,5.7,3.3,2.4,1.5,2.4,SOMATIC,True,True,False,SOMATIC,LEAKY,SOMATIC,MODERATE,brain,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SLC6A16,,,,ENSG00000063127,Chang2019_TGCT;Wang2016_CT,no data,no data,no data,False,True,no data,0.395,0.4036,0.4726,0.4783,,protein_coding,False,False,False,False,False,False,False,91.4,False,91.4,6.8,3.0,choroid plexus,15.5,32,15.5,2.4,4.8,9.7,6.7,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
AHRR,,,,ENSG00000063438,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.4636,0.4654,0.6554,0.6554,,protein_coding,False,False,False,False,False,False,False,45.1,False,45.1,2.6,1.9,skin,5.8,18,2.1,0.5,2.1,0.6,0.6,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
