gene_id,cancer,hpa_gene_name,high,medium,low,not_detected,total,detected,medium_high,prevalence_detected,prevalence_medium_high,measurement_status,rna_codes,mapping_status,note,rna_samples,rna_positive_samples,rna_sum_ptpm,rna_available_types,rna_required_types,comparison_status,rna_mean_ptpm,rna_prevalence,cohort,threshold_ptpm,cohorts_paired,symbol
ENSG00000137270,skin cancer,GCM1,0,0,0,11,11,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1.0,False,GCM1
ENSG00000137270,stomach cancer,GCM1,0,0,0,12,12,0,0,0.0,0.0,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,38.0,177.5749,1,1,comparable,0.5132222543352601,0.10982658959537572,TCGA,1.0,False,GCM1
ENSG00000137270,testis cancer,GCM1,0,0,0,11,11,0,0,0.0,0.0,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,28.0,126.9918,1,1,comparable,0.9548255639097745,0.21052631578947367,TCGA,1.0,False,GCM1
ENSG00000137270,thyroid cancer,GCM1,0,0,0,4,4,0,0,0.0,0.0,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,0.0,51.2664,1,1,comparable,0.10356848484848484,0.0,TCGA,1.0,False,GCM1
ENSG00000137270,urothelial cancer,GCM1,0,0,0,12,12,0,0,0.0,0.0,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,22.0,201.2207,1,1,comparable,1.1906550295857987,0.1301775147928994,TCGA,1.0,False,GCM1
ENSG00000137869,breast cancer,CYP19A1,0,0,0,12,12,0,0,0.0,0.0,measured,BRCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,1022.0,59.0,349.5827,1,1,comparable,0.3420574363992172,0.057729941291585124,TCGA,1.0,False,CYP19A1
ENSG00000137869,carcinoid,CYP19A1,0,0,0,4,4,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1.0,False,CYP19A1
ENSG00000137869,cervical cancer,CYP19A1,0,0,0,12,12,0,0,0.0,0.0,measured,CESC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,283.0,10.0,87.8172,1,1,comparable,0.31030812720848056,0.0353356890459364,TCGA,1.0,False,CYP19A1
ENSG00000137869,colorectal cancer,CYP19A1,0,0,0,11,11,0,0,0.0,0.0,measured,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,16.0,102.2954,2,2,comparable,0.2991093567251462,0.04678362573099415,TCGA,1.0,False,CYP19A1
ENSG00000137869,endometrial cancer,CYP19A1,0,0,0,12,12,0,0,0.0,0.0,measured,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,1.0,27.8787,1,1,comparable,0.15840170454545455,0.005681818181818182,TCGA,1.0,False,CYP19A1
ENSG00000137869,glioma,CYP19A1,0,0,0,12,12,0,0,0.0,0.0,measured,GBM,scope_mismatch,IHC glioma is broader than GBM-only RNA; do not compute a matched-group comparison.,,,,0,1,scope_mismatch,,,TCGA,1.0,False,CYP19A1
ENSG00000137869,head and neck cancer,CYP19A1,0,0,0,4,4,0,0,0.0,0.0,measured,HNSC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,492.0,36.0,198.1807,1,1,comparable,0.4028063008130081,0.07317073170731707,TCGA,1.0,False,CYP19A1
ENSG00000137869,liver cancer,CYP19A1,0,0,0,12,12,0,0,0.0,0.0,measured,LIHC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,362.0,34.0,409.7789,1,1,comparable,1.13198591160221,0.09392265193370165,TCGA,1.0,False,CYP19A1
ENSG00000137869,lung cancer,CYP19A1,0,0,0,12,12,0,0,0.0,0.0,measured,LUAD|LUSC,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,986.0,67.0,409.91319999999996,2,2,comparable,0.41573346855983767,0.06795131845841786,TCGA,1.0,False,CYP19A1
ENSG00000137869,lymphoma,CYP19A1,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1.0,False,CYP19A1
ENSG00000137869,melanoma,CYP19A1,0,0,0,10,10,0,0,0.0,0.0,measured,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,10.0,99.3289,1,1,comparable,1.0033222222222222,0.10101010101010101,TCGA,1.0,False,CYP19A1
ENSG00000137869,ovarian cancer,CYP19A1,0,0,0,11,11,0,0,0.0,0.0,measured,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,14.0,97.6732,1,1,comparable,0.27986590257879657,0.04011461318051576,TCGA,1.0,False,CYP19A1
ENSG00000137869,pancreatic cancer,CYP19A1,0,0,0,12,12,0,0,0.0,0.0,measured,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,19.0,90.5499,1,1,comparable,0.5144880681818181,0.10795454545454546,TCGA,1.0,False,CYP19A1
ENSG00000137869,prostate cancer,CYP19A1,0,0,0,12,12,0,0,0.0,0.0,measured,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,0.0,30.2442,1,1,comparable,0.06300875,0.0,TCGA,1.0,False,CYP19A1
ENSG00000137869,renal cancer,CYP19A1,0,0,0,11,11,0,0,0.0,0.0,measured,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,19.0,256.5028,3,3,comparable,0.29585098039215685,0.02191464821222607,TCGA,1.0,False,CYP19A1
ENSG00000137869,skin cancer,CYP19A1,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1.0,False,CYP19A1
ENSG00000137869,stomach cancer,CYP19A1,0,0,0,12,12,0,0,0.0,0.0,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,42.0,197.8422,1,1,comparable,0.5717982658959537,0.12138728323699421,TCGA,1.0,False,CYP19A1
ENSG00000137869,testis cancer,CYP19A1,0,0,0,12,12,0,0,0.0,0.0,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,12.0,65.8712,1,1,comparable,0.4952721804511278,0.09022556390977443,TCGA,1.0,False,CYP19A1
ENSG00000137869,thyroid cancer,CYP19A1,0,0,0,4,4,0,0,0.0,0.0,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,18.0,100.7263,1,1,comparable,0.20348747474747475,0.03636363636363636,TCGA,1.0,False,CYP19A1
ENSG00000137869,urothelial cancer,CYP19A1,0,0,0,12,12,0,0,0.0,0.0,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,21.0,223.1359,1,1,comparable,1.320330769230769,0.1242603550295858,TCGA,1.0,False,CYP19A1
ENSG00000169495,breast cancer,HTRA4,0,0,0,11,11,0,0,0.0,0.0,measured,BRCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,1022.0,314.0,973.6602,1,1,comparable,0.952700782778865,0.30724070450097846,TCGA,1.0,False,HTRA4
ENSG00000169495,carcinoid,HTRA4,0,0,0,4,4,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1.0,False,HTRA4
ENSG00000169495,cervical cancer,HTRA4,0,0,0,11,11,0,0,0.0,0.0,measured,CESC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,283.0,55.0,217.1508,1,1,comparable,0.7673173144876325,0.19434628975265017,TCGA,1.0,False,HTRA4
ENSG00000169495,colorectal cancer,HTRA4,0,0,1,10,11,1,0,0.09090909090909091,0.0,measured,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,37.0,209.13330000000002,2,2,comparable,0.6115008771929825,0.10818713450292397,TCGA,1.0,False,HTRA4
ENSG00000169495,endometrial cancer,HTRA4,0,0,0,12,12,0,0,0.0,0.0,measured,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,21.0,139.5845,1,1,comparable,0.7930937499999999,0.11931818181818182,TCGA,1.0,False,HTRA4
ENSG00000169495,glioma,HTRA4,0,1,1,10,12,2,1,0.16666666666666666,0.08333333333333333,measured,GBM,scope_mismatch,IHC glioma is broader than GBM-only RNA; do not compute a matched-group comparison.,,,,0,1,scope_mismatch,,,TCGA,1.0,False,HTRA4
ENSG00000169495,head and neck cancer,HTRA4,0,0,0,4,4,0,0,0.0,0.0,measured,HNSC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,492.0,41.0,237.2416,1,1,comparable,0.4821983739837398,0.08333333333333333,TCGA,1.0,False,HTRA4
ENSG00000169495,liver cancer,HTRA4,0,0,0,12,12,0,0,0.0,0.0,measured,LIHC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,362.0,18.0,137.5113,1,1,comparable,0.3798654696132597,0.049723756906077346,TCGA,1.0,False,HTRA4
ENSG00000169495,lung cancer,HTRA4,0,0,0,12,12,0,0,0.0,0.0,measured,LUAD|LUSC,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,986.0,577.0,1622.3611999999998,2,2,comparable,1.6453967545638943,0.5851926977687627,TCGA,1.0,False,HTRA4
ENSG00000169495,lymphoma,HTRA4,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1.0,False,HTRA4
ENSG00000169495,melanoma,HTRA4,0,0,4,8,12,4,0,0.3333333333333333,0.0,measured,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,18.0,57.8479,1,1,comparable,0.5843222222222223,0.18181818181818182,TCGA,1.0,False,HTRA4
ENSG00000169495,ovarian cancer,HTRA4,0,0,0,11,11,0,0,0.0,0.0,measured,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,79.0,263.1923,1,1,comparable,0.7541326647564469,0.22636103151862463,TCGA,1.0,False,HTRA4
ENSG00000169495,pancreatic cancer,HTRA4,0,0,0,9,9,0,0,0.0,0.0,measured,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,68.0,186.3293,1,1,comparable,1.0586892045454546,0.38636363636363635,TCGA,1.0,False,HTRA4
ENSG00000169495,prostate cancer,HTRA4,0,2,3,6,11,5,2,0.45454545454545453,0.18181818181818182,measured,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,53.0,299.0159,1,1,comparable,0.6229497916666666,0.11041666666666666,TCGA,1.0,False,HTRA4
ENSG00000169495,renal cancer,HTRA4,0,1,2,8,11,3,1,0.2727272727272727,0.09090909090909091,measured,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,449.0,1508.9692,3,3,comparable,1.7404489042675895,0.5178777393310265,TCGA,1.0,False,HTRA4
ENSG00000169495,skin cancer,HTRA4,0,0,0,11,11,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1.0,False,HTRA4
ENSG00000169495,stomach cancer,HTRA4,0,0,0,11,11,0,0,0.0,0.0,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,205.0,518.9457,1,1,comparable,1.499843063583815,0.5924855491329479,TCGA,1.0,False,HTRA4
ENSG00000169495,testis cancer,HTRA4,0,0,0,12,12,0,0,0.0,0.0,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,67.0,554.5753,1,1,comparable,4.169739097744361,0.5037593984962406,TCGA,1.0,False,HTRA4
ENSG00000169495,thyroid cancer,HTRA4,0,0,0,4,4,0,0,0.0,0.0,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,113.0,367.9437,1,1,comparable,0.743320606060606,0.22828282828282828,TCGA,1.0,False,HTRA4
ENSG00000169495,urothelial cancer,HTRA4,0,0,0,12,12,0,0,0.0,0.0,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,25.0,262.5804,1,1,comparable,1.553730177514793,0.14792899408284024,TCGA,1.0,False,HTRA4
ENSG00000170498,breast cancer,KISS1,0,0,1,10,11,1,0,0.09090909090909091,0.0,measured,BRCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,1022.0,297.0,1240.9088,1,1,comparable,1.2141964774951075,0.29060665362035226,TCGA,1.0,False,KISS1
ENSG00000170498,carcinoid,KISS1,0,0,0,4,4,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1.0,False,KISS1
ENSG00000170498,cervical cancer,KISS1,0,0,0,12,12,0,0,0.0,0.0,measured,CESC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,283.0,61.0,475.637,1,1,comparable,1.6806961130742049,0.21554770318021202,TCGA,1.0,False,KISS1
ENSG00000170498,colorectal cancer,KISS1,0,0,0,12,12,0,0,0.0,0.0,measured,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,226.0,779.9127000000001,2,2,comparable,2.2804464912280706,0.6608187134502924,TCGA,1.0,False,KISS1
ENSG00000170498,endometrial cancer,KISS1,0,0,0,11,11,0,0,0.0,0.0,measured,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,66.0,496.2169,1,1,comparable,2.8194142045454544,0.375,TCGA,1.0,False,KISS1
ENSG00000170498,glioma,KISS1,0,0,0,12,12,0,0,0.0,0.0,measured,GBM,scope_mismatch,IHC glioma is broader than GBM-only RNA; do not compute a matched-group comparison.,,,,0,1,scope_mismatch,,,TCGA,1.0,False,KISS1
ENSG00000170498,head and neck cancer,KISS1,0,0,0,4,4,0,0,0.0,0.0,measured,HNSC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,492.0,72.0,655.9317,1,1,comparable,1.3331945121951219,0.14634146341463414,TCGA,1.0,False,KISS1
ENSG00000170498,liver cancer,KISS1,0,0,0,12,12,0,0,0.0,0.0,measured,LIHC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,362.0,323.0,2539.9133,1,1,comparable,7.016335082872929,0.8922651933701657,TCGA,1.0,False,KISS1
ENSG00000170498,lung cancer,KISS1,0,0,0,12,12,0,0,0.0,0.0,measured,LUAD|LUSC,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,986.0,403.0,2586.6536,2,2,comparable,2.6233809330628803,0.40872210953346855,TCGA,1.0,False,KISS1
ENSG00000170498,lymphoma,KISS1,0,0,0,12,12,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1.0,False,KISS1
ENSG00000170498,melanoma,KISS1,0,0,0,11,11,0,0,0.0,0.0,measured,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,0.0,3.8219,1,1,comparable,0.0386050505050505,0.0,TCGA,1.0,False,KISS1
ENSG00000170498,ovarian cancer,KISS1,0,0,0,12,12,0,0,0.0,0.0,measured,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,126.0,461.4163,1,1,comparable,1.3221097421203438,0.36103151862464183,TCGA,1.0,False,KISS1
ENSG00000170498,pancreatic cancer,KISS1,0,0,0,10,10,0,0,0.0,0.0,measured,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,101.0,965.8996,1,1,comparable,5.488065909090909,0.5738636363636364,TCGA,1.0,False,KISS1
ENSG00000170498,prostate cancer,KISS1,0,0,0,11,11,0,0,0.0,0.0,measured,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,51.0,228.6641,1,1,comparable,0.47638354166666663,0.10625,TCGA,1.0,False,KISS1
ENSG00000170498,renal cancer,KISS1,0,0,0,12,12,0,0,0.0,0.0,measured,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,129.0,847.8358000000001,3,3,comparable,0.9778959630911189,0.14878892733564014,TCGA,1.0,False,KISS1
ENSG00000170498,skin cancer,KISS1,0,0,0,11,11,0,0,0.0,0.0,measured,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1.0,False,KISS1
ENSG00000170498,stomach cancer,KISS1,0,0,0,12,12,0,0,0.0,0.0,measured,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,183.0,742.4012,1,1,comparable,2.1456682080924856,0.5289017341040463,TCGA,1.0,False,KISS1
ENSG00000170498,testis cancer,KISS1,0,0,0,12,12,0,0,0.0,0.0,measured,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,41.0,203.2018,1,1,comparable,1.5278330827067668,0.3082706766917293,TCGA,1.0,False,KISS1
ENSG00000170498,thyroid cancer,KISS1,0,0,0,4,4,0,0,0.0,0.0,measured,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,99.0,484.4831,1,1,comparable,0.9787537373737373,0.2,TCGA,1.0,False,KISS1
ENSG00000170498,urothelial cancer,KISS1,0,0,0,12,12,0,0,0.0,0.0,measured,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,86.0,4313.3736,1,1,comparable,25.52292071005917,0.5088757396449705,TCGA,1.0,False,KISS1
ENSG00000120211,breast cancer,,,,,,,,,,,missing_ihc,BRCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,1022.0,7.0,52.8618,1,1,missing_ihc,0.05172387475538161,0.00684931506849315,TCGA,1.0,False,INSL4
ENSG00000120211,carcinoid,,,,,,,,,,,missing_ihc,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1.0,False,INSL4
ENSG00000120211,cervical cancer,,,,,,,,,,,missing_ihc,CESC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,283.0,19.0,195.8512,1,1,missing_ihc,0.6920537102473499,0.06713780918727916,TCGA,1.0,False,INSL4
ENSG00000120211,colorectal cancer,,,,,,,,,,,missing_ihc,COAD|READ,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,342.0,7.0,64.7501,2,2,missing_ihc,0.1893277777777778,0.02046783625730994,TCGA,1.0,False,INSL4
ENSG00000120211,endometrial cancer,,,,,,,,,,,missing_ihc,UCEC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,5.0,78.2293,1,1,missing_ihc,0.44448465909090906,0.028409090909090908,TCGA,1.0,False,INSL4
ENSG00000120211,glioma,,,,,,,,,,,missing_ihc,GBM,scope_mismatch,IHC glioma is broader than GBM-only RNA; do not compute a matched-group comparison.,,,,0,1,scope_mismatch,,,TCGA,1.0,False,INSL4
ENSG00000120211,head and neck cancer,,,,,,,,,,,missing_ihc,HNSC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,492.0,2.0,21.6804,1,1,missing_ihc,0.04406585365853658,0.0040650406504065045,TCGA,1.0,False,INSL4
ENSG00000120211,liver cancer,,,,,,,,,,,missing_ihc,LIHC,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,362.0,1.0,9.7645,1,1,missing_ihc,0.026973756906077347,0.0027624309392265192,TCGA,1.0,False,INSL4
ENSG00000120211,lung cancer,,,,,,,,,,,missing_ihc,LUAD|LUSC,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,986.0,89.0,2104.2946,2,2,missing_ihc,2.1341730223123734,0.09026369168356999,TCGA,1.0,False,INSL4
ENSG00000120211,lymphoma,,,,,,,,,,,missing_ihc,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1.0,False,INSL4
ENSG00000120211,melanoma,,,,,,,,,,,missing_ihc,SKCM,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,99.0,1.0,3.9318,1,1,missing_ihc,0.039715151515151516,0.010101010101010102,TCGA,1.0,False,INSL4
ENSG00000120211,ovarian cancer,,,,,,,,,,,missing_ihc,OV,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,349.0,3.0,43.2129,1,1,missing_ihc,0.12381919770773639,0.008595988538681949,TCGA,1.0,False,INSL4
ENSG00000120211,pancreatic cancer,,,,,,,,,,,missing_ihc,PAAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,176.0,3.0,41.2728,1,1,missing_ihc,0.23450454545454544,0.017045454545454544,TCGA,1.0,False,INSL4
ENSG00000120211,prostate cancer,,,,,,,,,,,missing_ihc,PRAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,480.0,0.0,11.9584,1,1,missing_ihc,0.024913333333333332,0.0,TCGA,1.0,False,INSL4
ENSG00000120211,renal cancer,,,,,,,,,,,missing_ihc,KICH|KIRC|KIRP,pooled,Require all listed RNA types; pool counts and pTPM sums by measured samples. Histology composition may differ from IHC.,867.0,3.0,31.210700000000003,3,3,missing_ihc,0.03599850057670127,0.0034602076124567475,TCGA,1.0,False,INSL4
ENSG00000120211,skin cancer,,,,,,,,,,,missing_ihc,,unmatched,No corresponding HPA cancer RNA cohort; missing is not negative.,,,,0,0,unmatched,,,TCGA,1.0,False,INSL4
ENSG00000120211,stomach cancer,,,,,,,,,,,missing_ihc,STAD,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,346.0,36.0,174.7329,1,1,missing_ihc,0.5050083815028902,0.10404624277456648,TCGA,1.0,False,INSL4
ENSG00000120211,testis cancer,,,,,,,,,,,missing_ihc,TGCT,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,133.0,5.0,13.2011,1,1,missing_ihc,0.09925639097744361,0.03759398496240601,TCGA,1.0,False,INSL4
ENSG00000120211,thyroid cancer,,,,,,,,,,,missing_ihc,THCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,495.0,0.0,7.7901,1,1,missing_ihc,0.015737575757575756,0.0,TCGA,1.0,False,INSL4
ENSG00000120211,urothelial cancer,,,,,,,,,,,missing_ihc,BLCA,single,Anatomical correspondence; histology and patient composition may differ between unpaired cohorts.,169.0,8.0,38.4279,1,1,missing_ihc,0.22738402366863905,0.047337278106508875,TCGA,1.0,False,INSL4
